MMRstatus,population,gene,xbin,ybin,x_mid,y_mid,n_pat,val,lo,hi,n_pat_arm
MMRp,Myeloid-noDC-noGran,ISG15,"(65,70]","[0,0.729]",67.5,0.364704876434944,4,0.00258107489280213,0.00191082802547771,0.00296682053102931,6
MMRp,Myeloid-ISG,ISG15,"(5,10]","[0,0.729]",7.5,0.364704876434944,4,0,0,0.000464684014869888,6
MMRp,Myeloid-ISG,ISG15,"(-50,-45]","[0,0.729]",-47.5,0.364704876434944,4,0.00133181166191101,0.000998992901827206,0.00196092080310647,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-50,-45]","[0,0.729]",-47.5,0.364704876434944,6,0.000958709920647026,0.00046628540142191,0.00143441681001411,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-90,-85]","(1.46,2.19]",-87.5,1.82352438217472,4,0.000283848992336077,0,0.000667552985602762,6
MMRp,Myeloid-ISG,ISG15,"[-100,-95]","[0,0.729]",-97.5,0.364704876434944,3,0.00276497695852535,0.00180657668961043,0.00304730534940696,6
MMRp,Myeloid-noDC-noGran,ISG15,"(55,60]","[0,0.729]",57.5,0.364704876434944,5,0.00147710487444609,0,0.00157728706624606,6
MMRp,Myeloid-noDC-noGran,ISG15,"(10,15]","[0,0.729]",12.5,0.364704876434944,6,0.000238663484486874,0,0.00108148696995351,6
MMRp,Myeloid-noDC-noGran,ISG15,"(35,40]","[0,0.729]",37.5,0.364704876434944,5,0,0,0.000504795557799091,6
MMRp,Myeloid-ISG,ISG15,"(-90,-85]","[0,0.729]",-87.5,0.364704876434944,3,0.00151515151515152,0.00147442163571196,0.0035169576560305,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-40,-35]","(2.19,2.92]",-37.5,2.55293413504461,4,0.00160612169332892,0.00143542979782317,0.00169956990029761,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-30,-25]","(1.46,2.19]",-27.5,1.82352438217472,5,0.00140614506380121,0.000842400842400842,0.00198412698412698,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-65,-60]","(2.92,3.65]",-62.5,3.2823438879145,3,0.00415430267062315,0.00317337545224214,0.0044838902041443,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-90,-85]","(2.92,3.65]",-87.5,3.2823438879145,3,0.000840689365279529,0.000828841414665908,0.00151683591070994,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-60,-55]","(1.46,2.19]",-57.5,1.82352438217472,4,0.000938761072168521,0.000612244897959184,0.00112726942175081,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-65,-60]","(2.19,2.92]",-62.5,2.55293413504461,4,0.00237765493106325,0.00171736997055937,0.00283336439453944,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-75,-70]","(2.19,2.92]",-72.5,2.55293413504461,4,0.00183695313108224,0.00137126447239604,0.00343006673850018,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-55,-50]","(3.65,4.38]",-52.5,4.01175364078438,3,0.00119379228014326,0.00117029063548447,0.00227615726517658,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-60,-55]","(2.19,2.92]",-57.5,2.55293413504461,4,0.000508905852417303,0,0.00123001413243556,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-60,-55]","(2.92,3.65]",-57.5,3.2823438879145,3,0.00142416330405887,0.00125511722085919,0.00282356813851592,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-45,-40]","(1.46,2.19]",-42.5,1.82352438217472,4,0.00107881317959046,0.000694087536268198,0.00142292400628997,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-80,-75]","(1.46,2.19]",-77.5,1.82352438217472,3,0.000691562932226833,0.000345781466113416,0.00106897799477008,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-75,-70]","(1.46,2.19]",-72.5,1.82352438217472,4,0.00136003523183388,0.000551957609655579,0.00209195997239476,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-90,-85]","(2.19,2.92]",-87.5,2.55293413504461,3,0.00179147259046937,0.000895736295234683,0.00232125304505649,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-85,-80]","(2.19,2.92]",-82.5,2.55293413504461,3,0.00163800163800164,0.00107114403634827,0.00202673028759985,6
MMRp,Myeloid-noDC-noGran,ISG15,"(5,10]","(2.92,3.65]",7.5,3.2823438879145,3,0.0040098704503393,0.00200493522516965,0.00452700332100824,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-95,-90]","(2.19,2.92]",-92.5,2.55293413504461,3,0.0019047619047619,0.00141879886282871,0.00353236031254607,6
MMRp,Myeloid-noDC-noGran,ISG15,"(60,65]","[0,0.729]",62.5,0.364704876434944,5,0,0,0,6
MMRp,Myeloid-noDC-noGran,ISG15,"(75,80]","[0,0.729]",77.5,0.364704876434944,4,0,0,0.000227894257064722,6
MMRp,Myeloid-noDC-noGran,ISG15,"(95,100]","[0,0.729]",97.5,0.364704876434944,3,0,0,0,6
MMRp,Myeloid-noDC-noGran,ISG15,"(25,30]","[0,0.729]",27.5,0.364704876434944,5,0,0,0,6
MMRp,Myeloid-noDC-noGran,ISG15,"(50,55]","[0,0.729]",52.5,0.364704876434944,5,0,0,0,6
MMRp,Myeloid-noDC-noGran,ISG15,"(30,35]","[0,0.729]",32.5,0.364704876434944,5,0.000650618087182824,0,0.000987166831194472,6
MMRp,Myeloid-noDC-noGran,ISG15,"(80,85]","[0,0.729]",82.5,0.364704876434944,4,0.00152398078008434,0.000928505106778087,0.00202770735021169,6
MMRp,Myeloid-noDC-noGran,ISG15,"(40,45]","[0,0.729]",42.5,0.364704876434944,5,0.000469483568075117,0,0.00088339222614841,6
MMRp,Myeloid-noDC-noGran,ISG15,"(45,50]","[0,0.729]",47.5,0.364704876434944,5,0.000603500301750151,0.000443852640923214,0.000829187396351576,6
MMRp,Myeloid-noDC-noGran,ISG15,"(0,5]","(0.729,1.46]",2.5,1.09411462930483,4,0.000622231373568984,0.000458061889250814,0.000796157945047792,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-40,-35]","(0.729,1.46]",-37.5,1.09411462930483,3,0.000594294770206022,0.000550440191587307,0.00110477135538245,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-50,-45]","(0.729,1.46]",-47.5,1.09411462930483,3,0.000940070505287897,0.000693548886975643,0.00112363002388578,6
MMRp,Myeloid-noDC-noGran,ISG15,"(5,10]","(1.46,2.19]",7.5,1.82352438217472,3,0.00108166576527853,0.000540832882639265,0.00152563873519976,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-65,-60]","(0.729,1.46]",-62.5,1.09411462930483,3,0.000901713255184851,0.000450856627592426,0.00141891083862824,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-35,-30]","(0.729,1.46]",-32.5,1.09411462930483,3,0.00128259940145361,0.000847655458052436,0.00133903902531514,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-45,-40]","(0.729,1.46]",-42.5,1.09411462930483,3,0.000862068965517241,0.000558423017790468,0.00129289116830405,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-55,-50]","(0.729,1.46]",-52.5,1.09411462930483,3,0,0,0.000434877147205914,6
MMRp,Myeloid-noDC-noGran,ISG15,"(15,20]","[0,0.729]",17.5,0.364704876434944,5,0.000318369945877109,0,0.000600961538461539,6
MMRp,Myeloid-noDC-noGran,ISG15,"(-80,-75]","(0.729,1.46]",-77.5,1.09411462930483,3,0,0,0.00275330396475771,6
MMRp,Myeloid-noDC-noGran,ISG15,"(5,10]","(0.729,1.46]",7.5,1.09411462930483,3,0.000746268656716418,0.000373134328358209,0.00122443966320497,6
MMRp,Myeloid-noDC-noGran,ISG15,"(90,95]","[0,0.729]",92.5,0.364704876434944,3,0,0,0.000978473581213307,6
MMRp,Myeloid-noDC-noGran,ISG15,"(10,15]","(1.46,2.19]",12.5,1.82352438217472,3,0,0,0,6
MMRp,Tcd4-CXCL13,ISG15,"(-5,0]","[0,0.729]",-2.5,0.364704876434944,4,0.00113378684807256,0,0.00241958753307218,6
MMRp,Tcd4-CXCL13,ISG15,"(-10,-5]","[0,0.729]",-7.5,0.364704876434944,4,0.00088339222614841,0,0.00177798688994725,6
MMRp,Tcd4-CXCL13,ISG15,"(-15,-10]","[0,0.729]",-12.5,0.364704876434944,3,0,0,0.00208209399167162,6
MMRp,Tcd4-Treg-comb,ISG15,"(-15,-10]","[0,0.729]",-12.5,0.364704876434944,5,0.00207900207900208,0.000817828664894705,0.00216403375892664,6
MMRp,Tcd4-Treg-comb,ISG15,"(-5,0]","[0,0.729]",-2.5,0.364704876434944,5,0.000972762645914397,0.000639795265515035,0.00157392833996852,6
MMRp,Tcd4-Treg-comb,ISG15,"(-10,-5]","[0,0.729]",-7.5,0.364704876434944,5,0.00125628140703518,0.00117600940807526,0.00136177939173854,6
MMRp,Tcd4-Treg-comb,ISG15,"(-15,-10]","(1.46,2.19]",-12.5,1.82352438217472,4,0.000952920568960902,0.0002210433244916,0.00168452800514023,6
MMRp,Tcd4-Treg-comb,ISG15,"(0,5]","[0,0.729]",2.5,0.364704876434944,5,0.00161550888529887,0.00111049416990561,0.00183150183150183,6
MMRp,Tcd4-Treg-comb,ISG15,"(-10,-5]","(1.46,2.19]",-7.5,1.82352438217472,5,0.00056710775047259,0,0.00186261361943079,6
MMRp,Tcd4-Treg-comb,ISG15,"(-5,0]","(1.46,2.19]",-2.5,1.82352438217472,5,0.00099009900990099,0.000809585492227979,0.00118764845605701,6
MMRp,Tcd4-Treg-comb,ISG15,"(-25,-20]","[0,0.729]",-22.5,0.364704876434944,5,0.00131396452295788,0.000414765657403567,0.00165425971877585,6
MMRp,Tcd4-Treg-comb,ISG15,"(-5,0]","(0.729,1.46]",-2.5,1.09411462930483,4,0.00085165491096165,0.000553369404820462,0.00108279301901082,6
MMRp,Tcd4-Treg-comb,ISG15,"(-30,-25]","(1.46,2.19]",-27.5,1.82352438217472,3,0.00143163922691482,0.000715819613457409,0.00195786277445725,6
MMRp,Tcd4-Treg-comb,ISG15,"(-20,-15]","[0,0.729]",-17.5,0.364704876434944,4,0.00116330448230363,0.000476830057652977,0.0018434963934906,6
MMRp,Tcd4-Treg-comb,ISG15,"(-50,-45]","[0,0.729]",-47.5,0.364704876434944,3,0.00148588410104012,0.000742942050520059,0.00194452531317202,6
MMRp,Tcd4-Treg-comb,ISG15,"(-55,-50]","[0,0.729]",-52.5,0.364704876434944,3,0.00133003990119704,0.00103429616921004,0.00150961454519311,6
MMRp,Tcd4-Treg-comb,ISG15,"(-25,-20]","(1.46,2.19]",-22.5,1.82352438217472,3,0.00172935581495893,0.000864677907479464,0.00200518885638457,6
MMRp,Tcd4-Treg-comb,ISG15,"(-35,-30]","[0,0.729]",-32.5,0.364704876434944,3,0.000489236790606654,0.000244618395303327,0.000591427749247045,6
MMRp,Tcd4-Treg-comb,ISG15,"(-40,-35]","[0,0.729]",-37.5,0.364704876434944,4,0.00180678840733709,0.0015736674826718,0.00182194134551813,6
MMRp,Tcd4-Treg-comb,ISG15,"(-30,-25]","[0,0.729]",-27.5,0.364704876434944,4,0.00143711383608032,0.000876680303915839,0.00178712053150545,6
MMRp,Tcd4-Treg-comb,ISG15,"(-65,-60]","[0,0.729]",-62.5,0.364704876434944,3,0,0,0.0010924981791697,6
MMRp,Tcd4-Treg-comb,ISG15,"(-90,-85]","[0,0.729]",-87.5,0.364704876434944,3,0.00224382946896036,0.00112191473448018,0.00232095550186627,6
MMRp,Tcd4-Treg-comb,ISG15,"(-80,-75]","[0,0.729]",-77.5,0.364704876434944,3,0.00130718954248366,0.00065359477124183,0.0016349490401329,6
MMRp,Tcd4-Treg-comb,ISG15,"(-45,-40]","[0,0.729]",-42.5,0.364704876434944,3,0,0,0.0013166144200627,6
MMRp,Tcd4-Treg-comb,ISG15,"(-60,-55]","[0,0.729]",-57.5,0.364704876434944,3,0,0,0.00145641944880125,6
MMRp,CD8-all,ISG15,"(-5,0]","(2.92,3.65]",-2.5,3.2823438879145,3,0.00306560392397302,0.00153280196198651,0.00521378355707854,6
MMRp,Tcd8-CXCL13-comb,ISG15,"(-5,0]","[0,0.729]",-2.5,0.364704876434944,5,0,0,0.000720980533525595,6
MMRp,CD8-all,ISG15,"(-5,0]","[0,0.729]",-2.5,0.364704876434944,5,0.000625195373554236,0,0.000820344544708778,6
MMRp,CD8-all,ISG15,"(-20,-15]","[0,0.729]",-17.5,0.364704876434944,3,0,0,0.000148765248437965,6
MMRp,CD8-all,ISG15,"(5,10]","[0,0.729]",7.5,0.364704876434944,3,0,0,0.000920810313075506,6
MMRp,CD8-all,ISG15,"(-15,-10]","[0,0.729]",-12.5,0.364704876434944,4,0.00175509794241438,0.00127910906715191,0.0022613933499181,6
MMRp,Tcd8-CXCL13-comb,ISG15,"(-10,-5]","[0,0.729]",-7.5,0.364704876434944,3,0.00109609061015711,0.000548045305078553,0.00113558937088349,6
MMRp,CD8-all,ISG15,"(-10,-5]","[0,0.729]",-7.5,0.364704876434944,5,0.000462748727441,0,0.000784313725490196,6
MMRp,CD8-all,ISG15,"(-25,-20]","[0,0.729]",-22.5,0.364704876434944,4,0.0018213669524557,0.00164312512249069,0.00200185360882704,6
MMRp,CD8-all,ISG15,"(0,5]","[0,0.729]",2.5,0.364704876434944,4,0.00135309878427074,0.000865051903114187,0.00156847349461664,6
MMRp,Tcd8-HOBIT,ISG15,"(-10,-5]","[0,0.729]",-7.5,0.364704876434944,3,0.00113895216400911,0.000569476082004556,0.00134950728325261,6
MMRp,Tcd8-HOBIT,ISG15,"(-5,0]","[0,0.729]",-2.5,0.364704876434944,3,0.000985221674876847,0.000492610837438424,0.00248464270994838,6
MMRp,Tplzf-gdlike-comb,ISG15,"(-5,0]","[0,0.729]",-2.5,0.364704876434944,3,0,0,0.00105708245243129,6
MMRp,Myeloid-mregDC,STAT1,"(-5,0]","(2.19,2.92]",-2.5,2.55293413504461,5,0.00408997955010225,0.004,0.0059823677581864,6
MMRp,Myeloid-mregDC,STAT1,"(-20,-15]","(2.92,3.65]",-17.5,3.2823438879145,3,0.00680272108843537,0.00497368758824285,0.00923226433430515,6
MMRp,Myeloid-mregDC,STAT1,"(-15,-10]","(2.92,3.65]",-12.5,3.2823438879145,3,0.00849617672047579,0.00650712450481621,0.00850772324867603,6
MMRp,Myeloid-mregDC,STAT1,"(-10,-5]","(2.92,3.65]",-7.5,3.2823438879145,3,0.00816326530612245,0.00640451302472209,0.00884921310598137,6
MMRp,Myeloid-mregDC,STAT1,"(-10,-5]","(2.19,2.92]",-7.5,2.55293413504461,4,0.00434512938117668,0.00121359223300971,0.00839561049497954,6
MMRp,Myeloid-mregDC,STAT1,"(-5,0]","(3.65,4.38]",-2.5,4.01175364078438,3,0.0188916876574307,0.0111981802773135,0.0216693595446641,6
MMRp,Myeloid-mregDC,STAT1,"(-30,-25]","(2.19,2.92]",-27.5,2.55293413504461,3,0.00628930817610063,0.00543536629129896,0.006546014632268,6
MMRp,Myeloid-mregDC,STAT1,"(-15,-10]","[0,0.729]",-12.5,0.364704876434944,5,0.00445765230312036,0.0035778175313059,0.00497842681712579,6
MMRp,Myeloid-mregDC,STAT1,"(-5,0]","[0,0.729]",-2.5,0.364704876434944,5,0.00428877769835597,0.00283152430391694,0.00437459494491251,6
MMRp,Myeloid-mregDC,STAT1,"(-10,-5]","[0,0.729]",-7.5,0.364704876434944,5,0.00489236790606654,0.00475524475524476,0.00500200080032013,6
MMRp,Myeloid-mregDC,STAT1,"(-5,0]","(1.46,2.19]",-2.5,1.82352438217472,4,0.00312734974671327,0.00190839694656489,0.00533058930420046,6
MMRp,Myeloid-mregDC,STAT1,"(-10,-5]","(1.46,2.19]",-7.5,1.82352438217472,3,0.00518941359626362,0.00259470679813181,0.00929327139143325,6
MMRp,Myeloid-mregDC,STAT1,"(-5,0]","(0.729,1.46]",-2.5,1.09411462930483,3,0.00397772474144789,0.00304149394967131,0.00680169659532288,6
MMRp,Myeloid-mregDC,STAT1,"(-15,-10]","(1.46,2.19]",-12.5,1.82352438217472,3,0.00273224043715847,0.00136612021857924,0.00451004196986009,6
MMRp,Myeloid-mregDC,STAT1,"(-15,-10]","(2.19,2.92]",-12.5,2.55293413504461,3,0.00564971751412429,0.00560263653483993,0.00708512211879724,6
MMRp,Myeloid-mregDC,STAT1,"(-40,-35]","[0,0.729]",-37.5,0.364704876434944,4,0.00386582653817643,0.00341748377809573,0.00476251604621309,6
MMRp,Myeloid-mregDC,STAT1,"(0,5]","[0,0.729]",2.5,0.364704876434944,3,0.00760869565217391,0.00514572944915872,0.00955147426286857,6
MMRp,Myeloid-mregDC,STAT1,"(-25,-20]","[0,0.729]",-22.5,0.364704876434944,4,0.00363330239642084,0.00247376311844078,0.00674266881894001,6
MMRp,Myeloid-mregDC,STAT1,"(-35,-30]","[0,0.729]",-32.5,0.364704876434944,3,0.00380952380952381,0.0019047619047619,0.00383354528755122,6
MMRp,Myeloid-mregDC,STAT1,"(-20,-15]","[0,0.729]",-17.5,0.364704876434944,3,0.00458015267175573,0.00367384017351624,0.00460302887006934,6
MMRp,Myeloid-mregDC,STAT1,"(-30,-25]","[0,0.729]",-27.5,0.364704876434944,3,0.0069204152249135,0.00643003417458552,0.0070031659826959,6
MMRp,Myeloid-ISG,STAT1,"(-5,0]","(3.65,4.38]",-2.5,4.01175364078438,3,0.0198961937716263,0.0154616444598522,0.0249303663893592,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-5,0]","(3.65,4.38]",-2.5,4.01175364078438,4,0.0122088649624941,0.00748052585205655,0.0180505823197693,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-20,-15]","(1.46,2.19]",-17.5,1.82352438217472,6,0.00455024433298021,0.00240028282324325,0.00749723088062707,6
MMRp,Myeloid-ISG,STAT1,"(-10,-5]","(3.65,4.38]",-7.5,4.01175364078438,3,0.0182995951417004,0.0130761038227379,0.0220575247642917,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-10,-5]","(3.65,4.38]",-7.5,4.01175364078438,4,0.0160323098859964,0.0130879190501961,0.0189432115060607,6
MMRp,Myeloid-ISG,STAT1,"(-10,-5]","[0,0.729]",-7.5,0.364704876434944,6,0.0116538952745849,0.00830233795992023,0.0144615192403798,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-10,-5]","[0,0.729]",-7.5,0.364704876434944,6,0.00536564326549418,0.00488601044137686,0.00578757863871046,6
MMRp,Myeloid-ISG,STAT1,"(-15,-10]","(4.38,5.11]",-12.5,4.74116339365427,3,0.0207325501036628,0.0184445063443484,0.0237017002165631,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-15,-10]","(4.38,5.11]",-12.5,4.74116339365427,4,0.0190835414193784,0.0155258735639319,0.0208831810128581,6
MMRp,Myeloid-ISG,STAT1,"(-10,-5]","(2.19,2.92]",-7.5,2.55293413504461,6,0.018430774553642,0.0131909631810771,0.0241210577222035,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-10,-5]","(2.19,2.92]",-7.5,2.55293413504461,6,0.00741224858406164,0.00617855429443874,0.00899557634314419,6
MMRp,Myeloid-ISG,STAT1,"(-10,-5]","(4.38,5.11]",-7.5,4.74116339365427,3,0.0264433671220802,0.020118235285178,0.0265232797525831,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-10,-5]","(4.38,5.11]",-7.5,4.74116339365427,4,0.0140597279716144,0.0097598285424472,0.0185430245338376,6
MMRp,Myeloid-ISG,STAT1,"(-20,-15]","(2.92,3.65]",-17.5,3.2823438879145,3,0.0163532297628782,0.0144386572706491,0.0175053319424123,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-20,-15]","(2.92,3.65]",-17.5,3.2823438879145,5,0.00993254368725766,0.00974358974358974,0.0149458071876783,6
MMRp,Myeloid-ISG,STAT1,"(-5,0]","(2.19,2.92]",-2.5,2.55293413504461,5,0.0132352941176471,0.0124508519003932,0.0135265700483092,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-5,0]","(2.19,2.92]",-2.5,2.55293413504461,6,0.00662714448936995,0.00548207922900227,0.00751965223608242,6
MMRp,Myeloid-noDC-noGran,STAT1,"(0,5]","(3.65,4.38]",2.5,4.01175364078438,3,0.0197710718002081,0.013097305481538,0.0236723006059864,6
MMRp,Myeloid-ISG,STAT1,"(-25,-20]","[0,0.729]",-22.5,0.364704876434944,6,0.00938576516611199,0.00750729187922144,0.011529295156638,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-25,-20]","[0,0.729]",-22.5,0.364704876434944,6,0.00607911057557924,0.00475533237590077,0.00648079607556728,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-85,-80]","(2.92,3.65]",-82.5,3.2823438879145,3,0.00641267446246699,0.00459812567938938,0.00879739154433254,6
MMRp,Myeloid-ISG,STAT1,"(-25,-20]","(3.65,4.38]",-22.5,4.01175364078438,3,0.022703818369453,0.0203944623762159,0.0231104209432383,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-25,-20]","(3.65,4.38]",-22.5,4.01175364078438,4,0.0134600511703018,0.0103493972859026,0.0168299174739801,6
MMRp,Myeloid-ISG,STAT1,"(-5,0]","(5.11,5.84]",-2.5,5.47057314652416,3,0.0286259541984733,0.0167699795562391,0.028706916493176,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-5,0]","(5.11,5.84]",-2.5,5.47057314652416,3,0.0258806613946801,0.01512783069734,0.0268138046152091,6
MMRp,Myeloid-ISG,STAT1,"(-5,0]","(4.38,5.11]",-2.5,4.74116339365427,3,0.0243595128097438,0.0205742999515666,0.0283087886629364,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-5,0]","(4.38,5.11]",-2.5,4.74116339365427,3,0.0198616776024118,0.0155235273839368,0.0223711090269432,6
MMRp,Myeloid-ISG,STAT1,"(-35,-30]","(3.65,4.38]",-32.5,4.01175364078438,3,0.0283400809716599,0.0188429376820916,0.0289172314970659,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-35,-30]","(3.65,4.38]",-32.5,4.01175364078438,3,0.0171869519466854,0.0127281481529056,0.0190288257206116,6
MMRp,Myeloid-ISG,STAT1,"(-10,-5]","(5.11,5.84]",-7.5,5.47057314652416,3,0.0279524807826695,0.0186876655974596,0.0302986920902022,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-10,-5]","(5.11,5.84]",-7.5,5.47057314652416,3,0.0250458155161882,0.0168909916253043,0.0279032209571992,6
MMRp,Myeloid-ISG,STAT1,"(-20,-15]","(4.38,5.11]",-17.5,4.74116339365427,3,0.0211449200618876,0.0169149547455315,0.022762455827497,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-20,-15]","(4.38,5.11]",-17.5,4.74116339365427,3,0.0183868595243932,0.0149901404658903,0.0188074842648941,6
MMRp,Myeloid-ISG,STAT1,"(-10,-5]","(2.92,3.65]",-7.5,3.2823438879145,3,0.0142732304107195,0.0119897106932926,0.0195299094561054,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-10,-5]","(2.92,3.65]",-7.5,3.2823438879145,6,0.0082406537176274,0.00675123207885305,0.0102295375335045,6
MMRp,Myeloid-noDC-noGran,STAT1,"(5,10]","(2.19,2.92]",7.5,2.55293413504461,4,0.0081759521725598,0.00790556578959427,0.00852983251749273,6
MMRp,Myeloid-ISG,STAT1,"(-5,0]","(2.92,3.65]",-2.5,3.2823438879145,3,0.0179599355284366,0.0146870947129933,0.0211391895740225,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-5,0]","(2.92,3.65]",-2.5,3.2823438879145,6,0.00863484357185842,0.00643450604329742,0.011177568535029,6
MMRp,Myeloid-ISG,STAT1,"(-15,-10]","(2.92,3.65]",-12.5,3.2823438879145,4,0.0172014121951832,0.0152040078723895,0.0175786299009048,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-15,-10]","(2.92,3.65]",-12.5,3.2823438879145,6,0.0100550148693053,0.00775307394863964,0.0121096407494797,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-55,-50]","(2.92,3.65]",-52.5,3.2823438879145,3,0.014,0.00846113383985973,0.0158547815820543,6
MMRp,Myeloid-ISG,STAT1,"(-15,-10]","(3.65,4.38]",-12.5,4.01175364078438,3,0.0217079664140897,0.0179109617747396,0.0224735327997617,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-15,-10]","(3.65,4.38]",-12.5,4.01175364078438,4,0.0126695043468499,0.0100006424031809,0.0154321500047547,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-80,-75]","(2.19,2.92]",-77.5,2.55293413504461,4,0.00512444071588367,0.00390099586135541,0.00893278346525246,6
MMRp,Myeloid-ISG,STAT1,"(0,5]","(2.92,3.65]",2.5,3.2823438879145,3,0.0270114942528736,0.020869517376805,0.0276848516040487,6
MMRp,Myeloid-noDC-noGran,STAT1,"(0,5]","(2.92,3.65]",2.5,3.2823438879145,3,0.0154459392127554,0.0114020794412664,0.0168603965069625,6
MMRp,Myeloid-ISG,STAT1,"(0,5]","[0,0.729]",2.5,0.364704876434944,6,0.0105280936831438,0.0101188397244436,0.0120178721139444,6
MMRp,Myeloid-noDC-noGran,STAT1,"(0,5]","[0,0.729]",2.5,0.364704876434944,6,0.00551530278716768,0.00496557719496474,0.00748378618668452,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-60,-55]","(3.65,4.38]",-57.5,4.01175364078438,3,0.0171052631578947,0.0149047186932849,0.0197988321868501,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-70,-65]","[0,0.729]",-67.5,0.364704876434944,5,0.0063143901628448,0.00327868852459016,0.0101605065527905,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-50,-45]","(3.65,4.38]",-47.5,4.01175364078438,3,0.0183262064752596,0.0136625408079335,0.0189991688114003,6
MMRp,Myeloid-noDC-noGran,STAT1,"(5,10]","[0,0.729]",7.5,0.364704876434944,6,0.00452952835569952,0.00449683081153911,0.0058951624032717,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-35,-30]","(2.19,2.92]",-32.5,2.55293413504461,4,0.00981906176098554,0.00846016588249555,0.010541887262535,6
MMRp,Myeloid-ISG,STAT1,"(-30,-25]","(4.38,5.11]",-27.5,4.74116339365427,3,0.0208473436449227,0.019024589253654,0.0210781619290062,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-30,-25]","(4.38,5.11]",-27.5,4.74116339365427,3,0.0160148975791434,0.0157996565817795,0.0167793786141331,6
MMRp,Myeloid-ISG,STAT1,"(-25,-20]","(2.92,3.65]",-22.5,3.2823438879145,3,0.0216949152542373,0.0174264049955397,0.0238493696730078,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-25,-20]","(2.92,3.65]",-22.5,3.2823438879145,4,0.0110231966729942,0.00997994632685203,0.0124628759866747,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-65,-60]","(3.65,4.38]",-62.5,4.01175364078438,3,0.0146341463414634,0.0128343145500421,0.0180029578625806,6
MMRp,Myeloid-ISG,STAT1,"(-95,-90]","[0,0.729]",-92.5,0.364704876434944,3,0.00707964601769912,0.00526693872560258,0.0152891702673352,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-95,-90]","[0,0.729]",-92.5,0.364704876434944,4,0.00553977291936769,0.00353375498867574,0.00773539120349719,6
MMRp,Myeloid-ISG,STAT1,"(-35,-30]","(2.92,3.65]",-32.5,3.2823438879145,3,0.0180722891566265,0.0134414309219256,0.0226991244091526,6
MMRp,Myeloid-noDC-noGran,STAT1,"(-35,-30]","(2.92,3.65]",-32.5,3.2823438879145,4,0.00823458547307131,0.00566852312133685,0.0114913085150667,6
MMRp,Myeloid-ISG,STAT1,"(-45,-40]","[0,0.729]",-42.5,0.364704876434944,4,0.00771213510469717,0.00541336824266678,0.010770403219571,6
